chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Fe-Mn-O,Fe,Mn,O,Mn7Fe3O20_805897_POSCAR,35,local_max_drop,8.7379793479,-0.21762417363558,-0.12446229749297089,-0.09316187614260912,8.155447,14.272033,0.01615012
Fe-Mn-O,Fe,Mn,O,Mn9FeO10_753618_POSCAR,35,local_max_drop,8.4106728763,-0.29723461650091,-0.09306674937656582,-0.20416786712434415,6.658449,17.17179,0.00919658
Fe-Mn-O,Fe,Mn,O,Mn9_FeO6_4_769622_POSCAR,35,local_max_drop,17.3091268544,-0.19865228013713,-0.10726149976076224,-0.09139078037636775,16.026969,31.41286,0.0060673
Fe-Mn-O,Fe,Mn,O,MnFe2O3_1221773_POSCAR,35,global_gradient_fallback,4.7251485425,-0.071603552892127,-0.03575940167978822,-0.035844151212338776,4.331386,9.647178,0.00657729
Fe-Mn-O,Fe,Mn,O,MnFe2O3_761716_POSCAR,35,local_max_drop,8.57429905,-0.15443851313035,-0.05454527798155599,-0.09989323514879402,6.859439,16.805626,0.00564857
Fe-Mn-O,Fe,Mn,O,MnFe4O5_1221795_POSCAR,35,local_max_drop,6.7894223057,-0.12079060937227,-0.0481393426921598,-0.0726512666801102,5.159961,13.307268,0.00654568
Fe-Mn-O,Fe,Mn,O,MnFe5O8_1221814_POSCAR,35,global_gradient_fallback,6.5835947417,-0.10171578636949,-0.0673682392969472,-0.0343475470725428,6.056907,12.903846,0.00961558
Fe-Mn-O,Fe,Mn,O,MnFeO2_1221648_POSCAR,35,global_gradient_fallback,3.740982,-0.044431846341177,-0.025020854856211958,-0.019410991484965043,3.273359,7.637838,0.00577983
Fe-Mn-O,Fe,Mn,O,MnFeO3_674482_POSCAR,35,local_max_drop,10.148833526,-0.31667823738297,-0.16973968533218664,-0.14693855205078338,9.368154,19.126648,0.01652989
Fe-Mn-O,Fe,Mn,O,MnFeO3_759744_POSCAR,35,local_max_drop,10.1575391709,-0.30370914538136,-0.17333098308039513,-0.13037816230096488,9.37619,19.143055,0.01693702
Fe-Mn-O,Fe,Mn,O,MnFeO4_1221655_POSCAR,35,global_gradient_fallback,6.5977086809,-0.03779242255478,-0.03654307658648697,-0.001249345968293028,6.343951,12.434143,0.00527539
Fe-Mn-O,Fe,Mn,O,Mn_FeO2_2_1192567_POSCAR,35,local_max_drop,3.72947875,-0.12672061982625,-0.06228873423333739,-0.0644318855929126,2.834404,7.309778,0.01537676
Fe-Mn-O,Fe,Mn,O,Mn_FeO2_2_1274757_POSCAR,35,global_gradient_fallback,6.5670422963,-0.10748971662925,-0.068837560336957,-0.038652156292293,6.041679,12.871403,0.00980605
Fe-Mn-O,Fe,Mn,O,Mn_FeO2_2_18750_POSCAR,35,global_gradient_fallback,6.5407454364,-0.099196555576443,-0.06900285006418931,-0.030193705512253685,6.037611,12.326789,0.01036394
Fe-Mn-O,Fe,Mn,O,Mn_FeO2_2_2224874_POSCAR,35,global_gradient_fallback,6.5248828511,-0.10401405254184,-0.06933966870515974,-0.034674383836680256,6.002892,12.78877,0.00992496
Fe-Mn-O,Fe,Mn,O,Mn_FeO2_2_33708_POSCAR,35,global_gradient_fallback,6.6974075406,-0.088850959953657,-0.06720676474861702,-0.021644195205039976,6.161615,13.126919,0.0093383
Fe-Mn-O,Fe,Mn,O,Mn_FeO2_2_697842_POSCAR,35,local_max_drop,6.924294776,-0.56299604265356,-0.32568065636297383,-0.23731538629058613,6.125338,13.049632,0.04754585
