chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Fe-Ti-O,Fe,Ti,O,Ti3Fe9O16_531643_POSCAR,35,local_max_drop,6.9647631921,-0.35389555372191,-0.2319826534030166,-0.1219129003188934,5.969797,12.188336,0.03815194
Fe-Ti-O,Fe,Ti,O,Ti3Fe9O16_760003_POSCAR,35,local_max_drop,7.66092875,-0.3439112852766,-0.26309471078654223,-0.08081657449005775,7.048054,15.01542,0.03158685
Fe-Ti-O,Fe,Ti,O,Ti3FeO7_1103361_POSCAR,35,global_gradient_fallback,3.9310881264,-0.087871695155533,-0.04968742555040848,-0.03818426960512452,3.229108,6.879404,0.01387522
Fe-Ti-O,Fe,Ti,O,Ti4Fe2O_1217190_POSCAR,35,local_max_drop,9.9537553331,-0.67726930804954,-0.19322868558625741,-0.4840406224632826,8.887282,17.419072,0.01892694
Fe-Ti-O,Fe,Ti,O,Ti4Fe2O_505361_POSCAR,35,local_max_drop,10.0858266758,-0.69103194387309,-0.18827160316384653,-0.5027603407092435,9.042465,17.041569,0.01858797
Fe-Ti-O,Fe,Ti,O,Ti4_Fe2O5_3_685351_POSCAR,35,local_max_drop,7.5598953815,-0.30738287546686,-0.22089365833416647,-0.08648921713269353,7.038523,12.773616,0.03663754
Fe-Ti-O,Fe,Ti,O,Ti4_Fe2O5_3_759740_POSCAR,35,local_max_drop,10.5145025346,-0.30473717512854,-0.22065011591086364,-0.08408705921767634,10.151933,17.765884,0.02627451
Fe-Ti-O,Fe,Ti,O,Ti4_FeO4_3_1337025_POSCAR,35,global_gradient_fallback,8.5510700539,-0.075231766136653,-0.07391122423366278,-0.0013205419029902188,8.245675,14.964373,0.00971232
Fe-Ti-O,Fe,Ti,O,Ti5Fe7O18_530384_POSCAR,35,local_max_drop,12.2417935307,-0.3920035150927,-0.2324110391249966,-0.15959247596770337,10.131139,20.68441,0.02278293
Fe-Ti-O,Fe,Ti,O,Ti5Fe7O18_532110_POSCAR,35,local_max_drop,8.1012721873,-0.36988118579324,-0.2645678297433147,-0.10531335604992526,7.821918,13.688356,0.04082488
Fe-Ti-O,Fe,Ti,O,Ti6Fe8O21_769418_POSCAR,35,local_max_drop,10.9706636008,-0.43159404343014,-0.30789995500043327,-0.12369408842970675,10.592365,18.536638,0.03507459
Fe-Ti-O,Fe,Ti,O,Ti6FeO16_1217466_POSCAR,35,global_gradient_fallback,6.797847137,-0.10008364677242,-0.05295448967875085,-0.047129157093669154,6.094622,11.486018,0.00842524
Fe-Ti-O,Fe,Ti,O,Ti7Fe13O30_1101107_POSCAR,35,local_max_drop,7.4610921064,-0.29740863138911,-0.22872001064073588,-0.06868862074837412,7.203813,12.606673,0.03880275
Fe-Ti-O,Fe,Ti,O,Ti7Fe13O30_673704_POSCAR,35,local_max_drop,7.9638733801,-0.29579083967228,-0.22736768905472393,-0.06842315061755605,7.689257,13.4562,0.03610511
Fe-Ti-O,Fe,Ti,O,Ti7Fe13O30_685365_POSCAR,35,local_max_drop,7.470694072,-0.30074562154007,-0.19742559451624977,-0.10332002702382023,6.182643,12.622897,0.03257033
Fe-Ti-O,Fe,Ti,O,Ti7_Fe3O8_3_1101106_POSCAR,35,local_max_drop,10.1054053915,-0.25040412731697,-0.17665480860477087,-0.07374931871219911,9.756943,17.07465,0.02181113
Fe-Ti-O,Fe,Ti,O,Ti7_Fe3O8_3_677097_POSCAR,35,local_max_drop,7.4626141446,-0.24955357022761,-0.17103536201059627,-0.07851820821701372,7.205283,12.609245,0.0284425
Fe-Ti-O,Fe,Ti,O,Ti7_Fe3O8_3_757103_POSCAR,35,local_max_drop,8.0771306603,-0.2518432422417,-0.17169893577987114,-0.08014430646182888,7.798609,13.647566,0.02630904
Fe-Ti-O,Fe,Ti,O,Ti8Fe35O64_685232_POSCAR,35,local_max_drop,11.089667033,-0.60020603446189,-0.4459256742840026,-0.15428036017788743,10.236616,20.899757,0.04004025
Fe-Ti-O,Fe,Ti,O,Ti9Fe11O30_685183_POSCAR,35,local_max_drop,7.4806287427,-0.3167509361262,-0.22332972213448782,-0.09342121399171216,7.222676,12.639683,0.03720835
Fe-Ti-O,Fe,Ti,O,Ti9Fe11O30_757488_POSCAR,35,local_max_drop,10.4994975882,-0.31366094257557,-0.2153418003686376,-0.09831914220693239,10.137446,17.74053,0.02546063
Fe-Ti-O,Fe,Ti,O,TiFe11O16_531066_POSCAR,35,local_max_drop,6.7964874697,-0.58369282177432,-0.3759444203576179,-0.20774840141670214,6.273681,12.808765,0.05542331
Fe-Ti-O,Fe,Ti,O,TiFe11O16_759782_POSCAR,35,local_max_drop,7.8957268,-0.38112444951008,-0.25871699551618843,-0.12240745399389158,6.984681,14.880408,0.03313914
Fe-Ti-O,Fe,Ti,O,TiFe5O8_530601_POSCAR,35,local_max_drop,6.8211509863,-0.46367620104663,-0.31317166489164744,-0.15050453615498255,6.296447,12.855246,0.04560058
Fe-Ti-O,Fe,Ti,O,TiFeO3_19074_POSCAR,35,global_gradient_fallback,4.0887924,-0.053753594608015,-0.04835244216408977,-0.005401152443925229,3.942764,7.155387,0.01353969
Fe-Ti-O,Fe,Ti,O,TiFeO3_19270_POSCAR,35,global_gradient_fallback,6.2939565521,-0.048688958951292,-0.04805555569586123,-0.0006334032554307714,5.844388,11.014424,0.00867808
Fe-Ti-O,Fe,Ti,O,TiFeO3_19417_POSCAR,35,global_gradient_fallback,6.2958834785,-0.045446181306329,-0.04512963808824157,-0.0003165432180874256,6.07103,11.017796,0.0080272
Fe-Ti-O,Fe,Ti,O,TiFeO3_20073_POSCAR,35,global_gradient_fallback,7.3259228,-0.11824479083161,-0.09560020667768272,-0.022644584153927283,7.064283,12.820365,0.01506839
Fe-Ti-O,Fe,Ti,O,TiFeO3_694948_POSCAR,35,local_max_drop,6.679221453,-0.52001910037408,-0.3319690835747201,-0.18805001679935984,6.448903,11.285581,0.06087553
Fe-Ti-O,Fe,Ti,O,TiFeO4_1278941_POSCAR,35,global_gradient_fallback,7.545832,-0.036540012048112,-0.033841601426628225,-0.0026984106214837725,6.467856,13.205206,0.00479065
Fe-Ti-O,Fe,Ti,O,Ti_FeO2_2_1217399_POSCAR,35,global_gradient_fallback,3.6008638275,-0.090861581628993,-0.07018176697811213,-0.020679814650880868,3.450828,7.351764,0.01643781
Fe-Ti-O,Fe,Ti,O,Ti_FeO2_2_531655_POSCAR,35,local_max_drop,7.6673461343,-0.36150888583344,-0.2640069385891049,-0.09750194724433509,7.053958,15.027998,0.03145397
Fe-Ti-O,Fe,Ti,O,Ti_FeO2_2_780585_POSCAR,35,local_max_drop,8.3732546706,-0.18629863838137,-0.11209578153281041,-0.0742028568485596,6.92959,14.147913,0.01626485
Fe-Ti-O,Fe,Ti,O,Ti_FeO2_3_674221_POSCAR,35,local_max_drop,6.380372819,-0.29628494762892,-0.22225880908753567,-0.07402613854138432,6.125158,12.505531,0.03174989
