chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Fe-Zn-O,Fe,Zn,O,ZnFeO2_1047067_POSCAR,35,global_gradient_fallback,7.9763685395,-0.13359953167608,-0.08598316940020637,-0.047616362275873625,7.338259,15.633682,0.01023047
Fe-Zn-O,Fe,Zn,O,ZnFeO2_1370181_POSCAR,35,global_gradient_fallback,3.5647014761,-0.090481504635113,-0.0832940907375918,-0.0071874138975212,3.267643,7.277932,0.02057882
Fe-Zn-O,Fe,Zn,O,ZnFeO2_1388887_POSCAR,35,global_gradient_fallback,3.7161890315,-0.13205030409957,-0.08558319877162276,-0.046467105327947233,3.418894,7.283731,0.02186184
Fe-Zn-O,Fe,Zn,O,ZnFeO3_755099_POSCAR,35,global_gradient_fallback,5.6730973749,-0.055576795055237,-0.046895741525481795,-0.008681053529755206,5.21925,11.119271,0.00781611
Fe-Zn-O,Fe,Zn,O,Zn_Fe2O3_2_1043611_POSCAR,35,local_max_drop,6.595887,-0.20413464643351,-0.09967052472789344,-0.10446412170561657,5.27671,12.927939,0.01407531
Fe-Zn-O,Fe,Zn,O,Zn_Fe2O3_4_1100888_POSCAR,35,local_max_drop,6.8372271965,-0.89030135776126,-0.584024248822249,-0.30627710893901094,6.311287,12.885544,0.08720174
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1042141_POSCAR,35,local_max_drop,3.8349428,-0.22338553440687,-0.1402583462144819,-0.0831271881923881,3.392449,7.227392,0.0375596
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1047701_POSCAR,35,global_gradient_fallback,6.3481173875,-0.10948898176487,-0.07313008971073864,-0.036358892054131356,5.840268,12.44231,0.01093381
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1100838_POSCAR,35,local_max_drop,7.805901385,-0.49071919395093,-0.2997134799486841,-0.19100571400224592,7.205447,14.711122,0.03892712
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1340255_POSCAR,35,local_max_drop,7.78880475,-0.19104121127876,-0.10746728939318506,-0.08357392188557494,6.057959,14.135238,0.01454005
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1353844_POSCAR,35,local_max_drop,7.8749069628,-0.29935678768627,-0.18463192650958304,-0.11472486117668695,7.269145,14.841171,0.02385894
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1371352_POSCAR,35,local_max_drop,3.797443,-0.22601947846464,-0.14518094079987134,-0.08083853766476864,3.359276,7.15672,0.03903334
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1376718_POSCAR,35,local_max_drop,7.6657295,-0.1936418517212,-0.11729638222909684,-0.07634546949210315,6.781222,14.446952,0.01523838
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1378434_POSCAR,35,local_max_drop,3.7982048,-0.2245743824899,-0.14521559432210296,-0.07935878816779704,3.35995,7.158155,0.03900962
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1388646_POSCAR,35,global_gradient_fallback,6.4978422391,-0.082089273755673,-0.06675701565969262,-0.015332258095980378,5.978015,12.735771,0.00964139
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1396010_POSCAR,35,global_gradient_fallback,7.9906223312,-0.075831003049391,-0.05886254422225188,-0.01696845882713912,7.351373,15.66162,0.00687838
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1810050_POSCAR,35,local_max_drop,6.5742514656,-0.19330860125413,-0.1173078341032222,-0.0760007671509078,5.815684,12.389935,0.01776883
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_19313_POSCAR,35,global_gradient_fallback,6.4557287994,-0.071559044921657,-0.06741835218506308,-0.004140692736593926,5.93927,12.653228,0.00977838
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_34140_POSCAR,35,local_max_drop,7.88496995,-0.29067642950112,-0.17731647327119238,-0.11335995622992762,7.278434,14.860136,0.02277289
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_34296_POSCAR,35,global_gradient_fallback,6.5108945345,-0.087114543885367,-0.06876269166620876,-0.01835185221915825,5.990023,12.761353,0.010009
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_34425_POSCAR,35,local_max_drop,7.885722975,-0.29223383384518,-0.1787099972893199,-0.11352383655586007,7.279129,14.861555,0.02298511
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_34730_POSCAR,35,global_gradient_fallback,6.5516244923,-0.09074492014047,-0.06682888076982565,-0.02391603937064435,6.027495,12.841184,0.00964248
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_530392_POSCAR,35,local_max_drop,6.8137757735,-0.38960880825227,-0.23711020047480413,-0.15249860777746588,6.289639,12.841347,0.03518519
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_530413_POSCAR,35,local_max_drop,7.867151864,-0.58528416431823,-0.3563092515975878,-0.22897491272064224,7.261986,14.826555,0.04581091
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_530636_POSCAR,35,local_max_drop,6.8008552221,-0.39258557789095,-0.23936757662578498,-0.15321800126516502,6.277713,12.816996,0.0356071
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_531053_POSCAR,35,local_max_drop,6.7705749253,-0.58690995131012,-0.36043032863911745,-0.22647962267100258,6.249761,12.75993,0.05374612
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_531960_POSCAR,35,local_max_drop,6.8050404945,-0.48791098386821,-0.29668228007429254,-0.1912287037939175,6.281576,12.824884,0.04405167
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_532403_POSCAR,35,local_max_drop,6.7815079295,-0.48259760533064,-0.30849089984171,-0.17410670548892998,6.259853,12.780534,0.04589582
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_677654_POSCAR,35,local_max_drop,6.810078056,-0.48436851323264,-0.30378303184156014,-0.18058548139107988,6.286226,12.834378,0.04498546
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_743547_POSCAR,35,local_max_drop,6.784743844,-0.50352392263351,-0.3091066847114672,-0.1944172379220428,6.26284,12.786633,0.04617672
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_4_1045634_POSCAR,35,global_gradient_fallback,7.1307031463,-0.052936319126605,-0.049682336746302305,-0.0032539823803026946,6.560247,13.976178,0.00643642
